Date,Well_ID,GL_Type,Choke_1_64in,THP_bar,THT_C,Pres_DS_Choke_bar,Temp_DS_Choke_C,CHP_bar,CHT_C,TAP_bar,BCP_bar,Bottom_Press_bar,Bottom_Temp_C,Water_pct,Emulsion_pct,Sand_pct,BSW_pct,H2S_ppm
2000-08-25 02:00:00,Well_284,Long String GL,30.0,37.0,,25.0,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-25 04:00:00,Well_284,Long String GL,30.0,38.5,,24.5,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-25 06:00:00,Well_284,Long String GL,30.0,32.5,,25.5,33.0,85.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-25 08:00:00,Well_284,Long String GL,30.0,38.5,,25.5,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-25 10:00:00,Well_284,Long String GL,30.0,31.0,,25.5,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-25 12:00:00,Well_284,Long String GL,30.0,31.0,,24.5,33.0,85.0,,150.0,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-08-25 14:00:00,Well_284,Long String GL,30.0,34.0,,25.0,33.0,85.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-25 16:00:00,Well_284,Long String GL,30.0,33.5,,25.0,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-25 18:00:00,Well_284,Long String GL,30.0,38.5,,24.5,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-25 20:00:00,Well_284,Long String GL,30.0,35.0,,24.5,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-25 22:00:00,Well_284,Long String GL,30.0,33.5,,25.0,33.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-26 00:00:00,Well_284,Long String GL,30.0,38.0,,25.0,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-26 02:00:00,Well_284,Long String GL,30.0,26.5,,24.5,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-26 04:00:00,Well_284,Long String GL,30.0,37.0,,24.5,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-26 06:00:00,Well_284,Long String GL,30.0,35.0,,25.0,33.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-26 08:00:00,Well_284,Long String GL,30.0,34.0,,25.0,33.0,85.0,,150.0,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-08-26 10:00:00,Well_284,Long String GL,30.0,33.5,,25.0,33.0,85.0,,150.0,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-08-26 12:00:00,Well_284,Long String GL,30.0,33.0,,25.0,33.0,85.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-26 14:00:00,Well_284,Long String GL,30.0,32.0,,25.0,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-26 16:00:00,Well_284,Long String GL,30.0,28.0,,25.0,33.0,85.0,,150.0,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-08-26 18:00:00,Well_284,Long String GL,30.0,34.0,,24.5,33.0,85.0,,150.0,0.0,,,61.0,0.0,0.01,61.01,0.0
2000-08-26 20:00:00,Well_284,Long String GL,30.0,38.0,,24.5,33.0,85.0,,150.0,0.0,,,54.0,0.0,0.01,54.01,0.0
2000-08-26 22:00:00,Well_284,Long String GL,30.0,32.0,,24.5,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-27 00:00:00,Well_284,Long String GL,30.0,39.0,,24.5,33.0,85.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-27 02:00:00,Well_284,Long String GL,30.0,36.0,,25.0,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-27 04:00:00,Well_284,Long String GL,30.0,35.0,,24.5,33.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-27 06:00:00,Well_284,Long String GL,30.0,37.5,,25.0,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-27 08:00:00,Well_284,Long String GL,30.0,34.0,,25.0,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-27 10:00:00,Well_284,Long String GL,30.0,35.0,,25.0,33.0,85.0,,150.0,0.0,,,54.0,0.0,0.01,54.01,0.0
2000-08-27 12:00:00,Well_284,Long String GL,30.0,32.5,,25.5,33.0,85.0,,150.0,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-08-27 14:00:00,Well_284,Long String GL,30.0,27.5,,24.5,33.0,85.0,,150.0,0.0,,,61.0,0.0,0.01,61.01,0.0
2000-08-27 16:00:00,Well_284,Long String GL,30.0,32.0,,25.5,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-27 18:00:00,Well_284,Long String GL,30.0,39.0,,25.0,33.0,85.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-27 20:00:00,Well_284,Long String GL,30.0,38.5,,25.5,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-27 22:00:00,Well_284,Long String GL,30.0,37.5,,25.5,33.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-28 00:00:00,Well_284,Long String GL,30.0,33.0,,24.5,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-28 02:00:00,Well_284,Long String GL,30.0,32.0,,24.5,33.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-28 04:00:00,Well_284,Long String GL,30.0,30.0,,24.5,33.0,85.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-28 06:00:00,Well_284,Long String GL,30.0,38.0,,25.0,33.0,85.0,,150.0,0.0,,,61.0,0.0,0.01,61.01,0.0
2000-08-28 08:00:00,Well_284,Long String GL,30.0,28.0,,24.0,33.0,85.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-28 10:00:00,Well_284,Long String GL,30.0,26.5,,24.0,33.0,85.0,,150.0,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-08-28 12:00:00,Well_284,Long String GL,30.0,30.0,,23.5,33.0,85.0,,150.0,0.0,,,50.0,0.0,0.01,50.01,0.0
2000-08-28 14:00:00,Well_284,Long String GL,30.0,31.0,,23.5,35.0,85.0,,150.0,0.0,,,48.0,0.0,0.01,48.01,0.0
2000-08-28 16:00:00,Well_284,Long String GL,30.0,31.5,,23.5,35.0,85.0,,150.0,0.0,,,51.0,0.0,0.01,51.01,0.0
2000-08-28 18:00:00,Well_284,Long String GL,30.0,30.5,,23.5,35.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-28 20:00:00,Well_284,Long String GL,30.0,29.0,,23.5,34.0,85.0,,150.0,0.0,,,49.0,0.0,0.01,49.01,0.0
2000-08-28 22:00:00,Well_284,Long String GL,30.0,32.0,,23.5,34.0,85.0,,150.0,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-08-29 00:00:00,Well_284,Long String GL,30.0,30.0,,23.5,34.0,85.0,,150.0,0.0,,,50.0,0.0,0.01,50.01,0.0
2000-08-29 02:00:00,Well_284,Long String GL,30.0,35.0,,23.0,34.0,85.0,,150.0,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-08-29 04:00:00,Well_284,Long String GL,30.0,27.0,,23.0,34.0,85.0,,150.0,0.0,,,54.0,0.0,0.01,54.01,0.0
2000-08-29 06:00:00,Well_284,Long String GL,30.0,27.0,,22.5,35.0,85.0,,150.0,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-08-29 08:00:00,Well_284,Long String GL,30.0,29.5,,22.5,34.0,85.0,,150.0,0.0,,,54.0,0.0,0.01,54.01,0.0
2000-08-29 10:00:00,Well_284,Long String GL,30.0,37.5,,23.0,34.0,85.0,,150.0,0.0,,,51.0,0.0,0.01,51.01,0.0
2000-08-29 12:00:00,Well_284,Long String GL,30.0,32.0,,23.0,34.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-29 14:00:00,Well_284,Long String GL,30.0,30.5,,22.5,35.0,85.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-29 16:00:00,Well_284,Long String GL,30.0,32.5,,22.5,35.0,85.0,,150.0,0.0,,,48.0,0.0,0.01,48.01,0.0
2000-08-29 18:00:00,Well_284,Long String GL,30.0,33.5,,23.0,35.0,85.0,,150.0,0.0,,,50.0,0.0,0.01,50.01,0.0
2000-08-29 20:00:00,Well_284,Long String GL,30.0,27.5,,22.5,34.0,85.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-29 22:00:00,Well_284,Long String GL,30.0,27.0,,22.5,34.0,85.0,,150.0,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-08-30 00:00:00,Well_284,Long String GL,30.0,34.0,,22.5,35.0,83.0,,150.0,0.0,,,65.0,0.0,0.01,65.01,0.0
2000-08-30 02:00:00,Well_284,Long String GL,30.0,33.0,,22.5,35.0,83.0,,150.0,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-08-30 04:00:00,Well_284,Long String GL,30.0,33.5,,23.0,35.0,83.0,,150.0,0.0,,,61.0,0.0,0.01,61.01,0.0
2000-08-30 06:00:00,Well_284,Long String GL,30.0,29.5,,23.0,34.0,83.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-30 08:00:00,Well_284,Long String GL,30.0,34.5,,23.0,34.0,83.0,,150.0,0.0,,,51.0,0.0,0.01,51.01,0.0
2000-08-30 10:00:00,Well_284,Long String GL,30.0,38.0,,23.0,34.0,83.0,,150.0,0.0,,,53.0,0.0,0.01,53.01,0.0
2000-08-30 12:00:00,Well_284,Long String GL,30.0,39.5,,23.5,34.0,83.0,,150.0,0.0,,,48.0,0.0,0.01,48.01,0.0
2000-08-30 14:00:00,Well_284,Long String GL,30.0,40.5,,23.5,35.0,83.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-30 16:00:00,Well_284,Long String GL,30.0,33.0,,23.5,34.0,83.0,,150.0,0.0,,,50.0,0.0,0.01,50.01,0.0
2000-08-30 18:00:00,Well_284,Long String GL,30.0,31.0,,23.5,34.0,83.0,,150.0,0.0,,,53.0,0.0,0.01,53.01,0.0
2000-08-30 20:00:00,Well_284,Long String GL,30.0,29.5,,23.5,33.0,83.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-08-30 22:00:00,Well_284,Long String GL,30.0,30.5,,23.0,33.0,83.0,,150.0,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-08-31 00:00:00,Well_284,Long String GL,30.0,32.5,,23.0,34.0,83.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-31 02:00:00,Well_284,Long String GL,30.0,27.0,,23.5,34.0,83.0,,150.0,0.0,,,50.0,0.0,0.01,50.01,0.0
2000-08-31 04:00:00,Well_284,Long String GL,30.0,31.5,,23.5,34.0,83.0,,150.0,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-08-31 06:00:00,Well_284,Long String GL,30.0,33.0,,23.5,34.0,83.0,,150.0,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-08-31 08:00:00,Well_284,Long String GL,30.0,36.0,,23.5,35.0,83.0,,150.0,0.0,,,49.0,0.0,0.01,49.01,0.0
2000-08-31 10:00:00,Well_284,Long String GL,30.0,38.5,,23.0,35.0,83.0,,150.0,0.0,,,51.0,0.0,0.01,51.01,0.0
2000-08-31 12:00:00,Well_284,Long String GL,30.0,36.5,,23.0,35.0,83.0,,150.0,0.0,,,53.0,0.0,0.01,53.01,0.0
2000-08-31 14:00:00,Well_284,Long String GL,30.0,35.0,,23.0,35.0,83.0,,150.0,0.0,,,50.0,0.0,0.01,50.01,0.0
2000-08-31 16:00:00,Well_284,Long String GL,30.0,26.5,,23.0,35.0,83.0,,150.0,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-08-31 18:00:00,Well_284,Long String GL,30.0,31.5,,23.5,35.0,83.0,,150.0,0.0,,,49.0,0.0,0.01,49.01,0.0
2000-08-31 20:00:00,Well_284,Long String GL,30.0,34.5,,23.5,35.0,83.0,,150.0,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-06-20 00:00:00,Well_202,Standard GL,36.0,22.0,,7.5,33.0,106.5,,34.5,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-06-20 02:00:00,Well_202,Standard GL,36.0,28.5,,7.5,33.0,106.5,,34.5,0.0,,,61.0,0.0,0.02,61.02,0.0
2000-06-20 04:00:00,Well_202,Standard GL,36.0,20.0,,7.5,33.0,106.5,,34.5,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-06-20 06:00:00,Well_202,Standard GL,36.0,22.5,,7.5,33.0,106.5,,34.5,0.0,,,59.0,0.0,0.02,59.02,0.0
2000-06-20 08:00:00,Well_202,Standard GL,36.0,21.0,,7.5,33.0,106.5,,34.5,0.0,,,55.0,0.0,0.02,55.02,0.0
2000-06-20 10:00:00,Well_202,Standard GL,36.0,20.0,,7.5,33.0,106.5,,34.5,0.0,,,62.0,0.0,0.02,62.02,0.0
2000-06-20 12:00:00,Well_202,Standard GL,36.0,21.0,,7.5,33.0,106.5,,34.5,0.0,,,60.0,0.0,0.02,60.02,0.0
2000-06-20 14:00:00,Well_202,Standard GL,36.0,26.0,,7.5,33.0,106.5,,34.5,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-06-20 16:00:00,Well_202,Standard GL,36.0,28.5,,7.5,33.0,106.5,,34.5,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-06-20 18:00:00,Well_202,Standard GL,36.0,26.0,,7.5,33.0,106.5,,34.5,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-06-20 20:00:00,Well_202,Standard GL,36.0,20.0,,7.5,33.0,106.5,,34.5,0.0,,,58.0,0.0,0.02,58.02,0.0
2000-06-20 22:00:00,Well_202,Standard GL,36.0,18.5,,7.5,33.0,106.5,,34.5,0.0,,,64.0,0.0,0.02,64.02,0.0
2000-06-21 00:00:00,Well_202,Standard GL,36.0,21.5,,7.5,34.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-21 02:00:00,Well_202,Standard GL,36.0,18.0,,7.5,34.0,106.5,,36.5,0.0,,,65.0,0.0,0.01,65.01,0.0
2000-06-21 04:00:00,Well_202,Standard GL,36.0,21.0,,7.5,34.0,106.5,,36.5,0.0,,,62.0,0.0,0.02,62.02,0.0
2000-06-21 06:00:00,Well_202,Standard GL,36.0,15.0,,7.5,34.0,106.5,,36.5,0.0,,,69.0,0.0,0.02,69.02,0.0
2000-06-21 08:00:00,Well_202,Standard GL,36.0,26.0,,7.5,35.0,106.5,,36.5,0.0,,,60.0,0.0,0.02,60.02,0.0
2000-06-21 10:00:00,Well_202,Standard GL,36.0,23.0,,7.5,35.0,106.5,,36.5,0.0,,,64.0,0.0,0.02,64.02,0.0
2000-06-21 12:00:00,Well_202,Standard GL,36.0,19.0,,7.5,35.0,106.5,,36.5,0.0,,,66.0,0.0,0.02,66.02,0.0
2000-06-21 14:00:00,Well_202,Standard GL,36.0,21.0,,7.5,35.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-21 16:00:00,Well_202,Standard GL,36.0,22.0,,8.0,35.0,106.5,,36.5,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-06-21 18:00:00,Well_202,Standard GL,36.0,26.0,,8.0,35.0,106.5,,36.5,0.0,,,63.0,0.0,0.01,63.01,0.0
2000-06-21 20:00:00,Well_202,Standard GL,36.0,20.5,,8.0,35.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-21 22:00:00,Well_202,Standard GL,36.0,22.5,,7.5,35.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-22 00:00:00,Well_202,Standard GL,36.0,17.5,,7.5,32.0,106.5,,36.5,0.0,,,64.0,0.0,0.02,64.02,0.0
2000-06-22 02:00:00,Well_202,Standard GL,36.0,22.0,,7.5,32.0,106.5,,36.5,0.0,,,60.0,0.0,0.02,60.02,0.0
2000-06-22 04:00:00,Well_202,Standard GL,36.0,18.0,,7.5,32.0,106.5,,36.5,0.0,,,63.0,0.0,0.01,63.01,0.0
2000-06-22 06:00:00,Well_202,Standard GL,36.0,20.0,,7.5,32.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-22 08:00:00,Well_202,Standard GL,36.0,22.0,,7.5,33.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-22 10:00:00,Well_202,Standard GL,36.0,23.0,,7.5,33.0,106.5,,36.5,0.0,,,60.0,0.0,0.02,60.02,0.0
2000-06-22 12:00:00,Well_202,Standard GL,36.0,21.5,,7.5,33.0,106.5,,36.5,0.0,,,64.0,0.0,0.02,64.02,0.0
2000-06-22 14:00:00,Well_202,Standard GL,36.0,24.0,,7.5,32.0,106.5,,36.5,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-06-22 16:00:00,Well_202,Standard GL,36.0,30.5,,7.5,33.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-22 18:00:00,Well_202,Standard GL,36.0,28.0,,7.5,32.0,106.5,,36.5,0.0,,,53.0,0.0,0.01,53.01,0.0
2000-06-22 20:00:00,Well_202,Standard GL,36.0,25.0,,7.5,32.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-22 22:00:00,Well_202,Standard GL,36.0,21.5,,7.5,32.0,106.5,,36.5,0.0,,,63.0,0.0,0.01,63.01,0.0
2000-06-23 00:00:00,Well_202,Standard GL,36.0,22.5,,7.5,31.0,106.5,,36.5,0.0,,,66.0,0.0,0.02,66.02,0.0
2000-06-23 02:00:00,Well_202,Standard GL,36.0,30.5,,7.5,31.0,106.5,,36.5,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-06-23 04:00:00,Well_202,Standard GL,36.0,22.5,,7.5,31.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-23 06:00:00,Well_202,Standard GL,36.0,26.0,,7.5,31.0,106.5,,36.5,0.0,,,65.0,0.0,0.02,65.02,0.0
2000-06-23 08:00:00,Well_202,Standard GL,36.0,16.0,,7.5,31.0,106.5,,36.5,0.0,,,60.0,0.0,0.02,60.02,0.0
2000-06-23 10:00:00,Well_202,Standard GL,36.0,25.0,,7.5,31.0,106.5,,36.5,0.0,,,64.0,0.0,0.02,64.02,0.0
2000-06-23 12:00:00,Well_202,Standard GL,36.0,17.0,,7.5,31.0,106.5,,36.5,0.0,,,62.0,0.0,0.02,62.02,0.0
2000-06-23 14:00:00,Well_202,Standard GL,36.0,25.5,,7.5,31.0,106.5,,36.5,0.0,,,58.0,0.0,0.02,58.02,0.0
2000-06-23 16:00:00,Well_202,Standard GL,36.0,19.5,,7.5,32.0,106.5,,36.5,0.0,,,65.0,0.0,0.01,65.01,0.0
2000-06-23 18:00:00,Well_202,Standard GL,36.0,26.0,,7.5,32.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-23 20:00:00,Well_202,Standard GL,36.0,27.0,,7.5,32.0,106.5,,36.5,0.0,,,66.0,0.0,0.02,66.02,0.0
2000-06-23 22:00:00,Well_202,Standard GL,36.0,16.5,,7.5,32.0,106.5,,36.5,0.0,,,68.0,0.0,0.02,68.02,0.0
2000-06-24 00:00:00,Well_202,Standard GL,36.0,20.0,,7.5,32.0,106.5,,36.5,0.0,,,64.0,0.0,0.01,64.01,0.0
2000-06-24 02:00:00,Well_202,Standard GL,36.0,30.5,,7.5,32.0,106.5,,36.5,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-06-24 04:00:00,Well_202,Standard GL,36.0,16.0,,7.5,32.0,106.5,,36.5,0.0,,,65.0,0.0,0.02,65.02,0.0
2000-06-24 06:00:00,Well_202,Standard GL,36.0,27.5,,7.5,32.0,106.5,,36.5,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-06-24 08:00:00,Well_202,Standard GL,36.0,24.0,,7.5,33.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-24 10:00:00,Well_202,Standard GL,36.0,22.0,,7.5,33.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-24 12:00:00,Well_202,Standard GL,36.0,18.5,,7.5,33.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-24 14:00:00,Well_202,Standard GL,36.0,25.0,,7.5,33.0,106.5,,36.5,0.0,,,64.0,0.0,0.01,64.01,0.0
2000-06-24 16:00:00,Well_202,Standard GL,36.0,26.5,,7.5,33.0,106.5,,36.5,0.0,,,66.0,0.0,0.01,66.01,0.0
2000-06-24 18:00:00,Well_202,Standard GL,36.0,26.0,,7.5,33.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-24 20:00:00,Well_202,Standard GL,36.0,19.0,,7.5,31.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-24 22:00:00,Well_202,Standard GL,36.0,19.0,,7.5,32.0,106.5,,36.5,0.0,,,65.0,0.0,0.01,65.01,0.0
2000-06-25 00:00:00,Well_202,Standard GL,36.0,19.5,,7.5,33.0,106.5,,36.5,0.0,,,61.0,0.0,0.01,61.01,0.0
2000-06-25 02:00:00,Well_202,Standard GL,36.0,26.0,,7.5,33.0,106.5,,36.5,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-06-25 04:00:00,Well_202,Standard GL,36.0,26.0,,7.5,33.0,106.5,,36.5,0.0,,,63.0,0.0,0.01,63.01,0.0
2000-06-25 06:00:00,Well_202,Standard GL,36.0,24.5,,7.5,33.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-25 08:00:00,Well_202,Standard GL,36.0,24.0,,7.5,35.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-25 10:00:00,Well_202,Standard GL,36.0,25.0,,7.5,35.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-25 12:00:00,Well_202,Standard GL,36.0,24.0,,7.5,35.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-25 14:00:00,Well_202,Standard GL,36.0,25.0,,7.5,35.0,106.5,,36.5,0.0,,,64.0,0.0,0.01,64.01,0.0
2000-06-25 16:00:00,Well_202,Standard GL,36.0,24.5,,7.5,35.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-25 18:00:00,Well_202,Standard GL,36.0,25.5,,7.5,35.0,106.5,,36.5,0.0,,,61.0,0.0,0.01,61.01,0.0
2000-06-25 20:00:00,Well_202,Standard GL,36.0,24.5,,7.5,33.0,106.5,,36.5,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-06-25 22:00:00,Well_202,Standard GL,36.0,24.5,,7.5,33.0,106.5,,36.5,0.0,,,62.0,0.0,0.02,62.02,0.0
2000-06-26 00:00:00,Well_202,Standard GL,36.0,22.5,,7.5,35.0,106.5,,36.5,0.0,,,65.0,0.0,0.02,65.02,0.0
2000-06-26 02:00:00,Well_202,Standard GL,36.0,25.5,,7.5,35.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-26 04:00:00,Well_202,Standard GL,36.0,21.0,,7.5,34.0,106.5,,36.5,0.0,,,63.0,0.0,0.01,63.01,0.0
2000-06-26 06:00:00,Well_202,Standard GL,36.0,23.5,,7.5,34.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-26 08:00:00,Well_202,Standard GL,36.0,20.5,,7.5,34.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-26 10:00:00,Well_202,Standard GL,36.0,23.0,,7.5,34.0,106.5,,36.5,0.0,,,62.0,0.0,0.02,62.02,0.0
2000-06-26 12:00:00,Well_202,Standard GL,36.0,24.0,,7.5,34.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-26 14:00:00,Well_202,Standard GL,36.0,16.0,,7.5,31.0,106.5,,36.5,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-06-26 16:00:00,Well_202,Standard GL,36.0,20.5,,7.5,31.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-26 18:00:00,Well_202,Standard GL,36.0,22.0,,7.5,31.0,106.5,,36.5,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-06-26 20:00:00,Well_202,Standard GL,36.0,22.0,,7.5,31.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-26 22:00:00,Well_202,Standard GL,36.0,22.0,,7.5,31.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-27 00:00:00,Well_202,Standard GL,36.0,23.5,,7.5,31.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-27 02:00:00,Well_202,Standard GL,36.0,23.5,,7.5,31.0,106.5,,36.5,0.0,,,64.0,0.0,0.01,64.01,0.0
2000-06-27 04:00:00,Well_202,Standard GL,36.0,21.5,,7.5,31.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-27 06:00:00,Well_202,Standard GL,36.0,23.0,,7.5,31.0,106.5,,36.5,0.0,,,59.0,0.0,0.01,59.01,0.0
2000-06-27 08:00:00,Well_202,Standard GL,36.0,18.5,,7.5,29.0,106.5,,36.5,0.0,,,63.0,0.0,0.01,63.01,0.0
2000-06-27 10:00:00,Well_202,Standard GL,36.0,23.0,,7.5,28.0,106.5,,36.5,0.0,,,56.0,0.0,0.01,56.01,0.0
2000-06-27 12:00:00,Well_202,Standard GL,36.0,26.0,,7.5,28.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-27 14:00:00,Well_202,Standard GL,36.0,16.0,,7.5,28.0,106.5,,36.5,0.0,,,65.0,0.0,0.01,65.01,0.0
2000-06-27 16:00:00,Well_202,Standard GL,36.0,26.0,,7.5,28.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
2000-06-27 18:00:00,Well_202,Standard GL,36.0,24.0,,7.5,28.0,106.5,,36.5,0.0,,,57.0,0.0,0.01,57.01,0.0
2000-06-27 20:00:00,Well_202,Standard GL,36.0,30.0,,7.5,30.0,106.5,,36.5,0.0,,,60.0,0.0,0.01,60.01,0.0
2000-06-27 22:00:00,Well_202,Standard GL,36.0,22.0,,7.5,31.0,106.5,,36.5,0.0,,,55.0,0.0,0.01,55.01,0.0
2000-06-28 00:00:00,Well_202,Standard GL,36.0,23.0,,7.5,31.0,106.5,,36.5,0.0,,,58.0,0.0,0.01,58.01,0.0
2000-06-28 02:00:00,Well_202,Standard GL,36.0,23.5,,7.5,31.0,106.5,,36.5,0.0,,,54.0,0.0,0.01,54.01,0.0
2000-06-28 04:00:00,Well_202,Standard GL,36.0,21.5,,7.5,31.0,106.5,,36.5,0.0,,,52.0,0.0,0.01,52.01,0.0
2000-06-28 06:00:00,Well_202,Standard GL,36.0,20.5,,7.5,31.0,106.5,,36.5,0.0,,,62.0,0.0,0.01,62.01,0.0
